139	16232	27
565	85618	29
102	20399	16
118	64447	37
105	16207	4
231	93842	1
15102	3431	5
215	39957	16
101	34937	0
108	82451	15
636	94142	38
14	87902	39
4050	63179	25
1506	40029	8
112	37327	17
103	3024	9
967	79086	1
2248	70482	10
378	82502	22
3126	8096	25
198	42845	10
1970	7704	17
538	83432	26
104	8742	20
112	26612	5
101	47518	27
102	40497	21
101	75690	13
2498	66812	47
105	89185	3
14	77373	28
14	55738	30
101	55267	13
166	91108	12
357	92881	1
169	61749	2
1733	42511	18
892	51068	42
315	81419	18
170	73707	31
78919	83224	24
989	89848	17
2174	86257	5
2067	48784	1
21652	55152	4
146	64140	9
128	99021	0
101	56514	8
202	40549	25
2930	15902	7
11277	10058	0
119	76085	3
136	59007	35
101	3420	13
188	70990	1
363	72604	29
112	10722	0
437	47841	6
4707	54321	5
117	3684	29
4611	39121	25
188	78571	16
116	54047	0
247	32144	16
299	20379	18
112	67945	34
179	87896	13
14	2084	27
653	82862	9
105	70263	6
453	81026	14
111	84080	12
139	18098	27
2950	88019	6
14	77444	39
110	30421	8
109	60093	36
1279	20427	29
104	18079	27
324	10516	12
109	39167	26
109	76367	24
102	89722	18
379	35728	31
128	21078	40
1155	70387	0
104	73591	2
1973	10390	18
104	48203	8
624	51438	9
114	50727	17
36527	89160	14
277	77995	8
5647	95949	26
104	31639	7
9768	80336	15
9427	86812	6
101	94103	22
125	74332	18
105	31645	24
250	9571	5
1862	77894	12
243	79626	1
112	12970	17
102	54796	14
14	54142	7
280	67365	6
72741	25320	26
5962	96399	13
258	26260	6
405	14358	17
102	90994	14
102	6897	4
2173	87142	16
101	61859	0
905	51006	33
101	88510	15
3870	3219	38
351	32920	9
1024	1000	22
1791	28079	2
101	64844	7
1319	29713	22
1945	90331	16
14	74347	32
2507	5692	3
104	26937	19
116	53720	0
26633	84508	6
6150	12398	33
107	28496	6
14	80868	49
3175	29665	16
2880	91598	33
8247	95031	10
1113	95177	23
104	68119	20
108	70561	5
14	63481	10
111	16347	1
143	58053	8
148	2023	12
173	44950	2
2821	35802	20
184	92009	21
671	51262	45
218	72457	13
138	25562	21
4138	86727	5
10358	40376	37
14	2787	27
1219	98710	0
106	18187	19
2508	64160	5
4038	25534	0
469	36807	3
349	25221	2
1556	87880	18
229	79276	6
213	1849	26
214	14624	5
14	72769	32
108	36245	19
233	71388	9
146	10709	12
14	3373	25
187	29318	7
711	51899	24
7934	14498	15
14	24289	40
28247	77330	5
210	84348	10
2579	1429	7
14349	18528	1
176	10399	44
132	84012	24
873	73087	15
526	30090	23
104	69983	5
206	27477	2
101	14423	8
101	60935	15
119	20215	26
229	45264	1
1096	11886	8
101	62308	0
4544	39316	2
548	23181	17
171	19644	20
2403	1735	6
110	42380	13
178	55678	4
866	86918	4
101	65419	7
1036	78264	25
409	2093	22
101	5331	28
11577	61441	32
10296	50075	22
12286	65190	38
104	95235	22
102	96836	36
14	49513	40
4728	32204	8
452	8302	8
101	46675	0
4083	81552	26
108	62337	17
130	22618	30
1535	56028	47
349	91410	10
137	5630	17
8374	95639	4
547	86700	9
105	95241	9
133	40906	22
195	77230	29
369	87033	1
101	32096	8
344	71502	21
1357	75687	31
101	30273	13
6547	35822	6
609	60746	5
243	55527	14
132	57709	48
101	44286	13
279	922	13
142	66849	1
109	92785	26
114	81800	20
332	94141	11
106	86288	19
101	75879	22
807	39342	28
7530	64111	8
106	58478	19
139	75746	39
110	67564	32
182	21423	18
1533	78391	13
106	27347	32
83998	1070	17
196	68580	15
3932	65461	18
465	16336	11
131	71680	5
101	44315	17
2192	45420	10
133	70039	20
1761	43897	33
217	77524	6
439	60158	4
107	88261	9
1031	1373	18
311	33133	26
3311	38070	7
115	94468	38
102	77382	23
24962	77848	4
113	67095	29
103	81886	33
1021	75481	18
257	24972	10
102	27907	3
1101	84150	16
101	97195	39
234	67659	20
2666	35547	16
156	78691	0
14	22934	17
102	75111	18
14	21175	20
35225	78374	20
3338	27932	28
102	23338	26
238	44176	15
6423	72480	22
102	74409	16
146	27874	12
921	50372	1
120	3927	15
390	53101	3
104	22128	25
189	29588	25
112	82283	20
615	43636	7
1147	83918	19
3075	6767	1
109	17187	16
108	34842	7
4161	37530	2
1098	61255	8
140	39417	4
25607	67937	8
106	36473	13
120	73774	27
175	73208	17
28346	64384	22
147	212	19
101	59010	0
251	64515	4
819	57108	5
630	74042	11
1008	50034	1
796	29117	3
113	97385	23
101	57676	2
305	37107	1
2362	94407	12
101	63246	8
250	88653	7
313	69502	33
14	23179	32
14	59611	19
14	3948	15
4847	70174	18
111	49280	6
102	2590	6
73042	81472	40
113	94342	16
103	45947	14
7486	24437	1
102	98920	26
30184	78890	10
101	61632	10
2131	28148	46
859	68385	6
334	45998	14
945	68413	2
14	14496	10
102	32375	38
102	61743	9
1399	27656	19
242	47752	2
769	27214	16
101	91184	5
189	68668	13
393	91807	15
1624	56388	18
295	69407	38
4418	74028	0
2906	78329	2
381	75379	16
921	22760	11
11164	15806	4
699	25422	10
666	94190	0
134	56782	9
105	26232	1
101	52269	10
134	14969	21
291	91371	9
740	37860	11
142	2611	6
112	12111	8
16	59169	4
101	92383	2
830	40097	13
118	87123	5
110	32872	10
102	92373	29
134	80537	36
101	55919	0
1140	88314	10
15814	43313	11
123	72760	43
1800	36617	16
102	30949	3
122	54068	19
10431	28697	4
102	41562	3
243	88561	1
394	86850	4
842	96689	27
102	64338	43
278	56854	18
131	26886	0
285	80935	8
112	71898	7
101	40792	0
174	62347	9
14	18257	20
424	38095	39
114	21958	0
4371	42413	16
109	15097	16
4348	50772	20
629	55563	25
101	77288	2
15825	69199	20
2527	59735	21
442	8823	39
120	24282	40
6717	72644	21
118	78058	10
943	99946	2
101	47384	13
121	95057	14
3825	29855	34
125	88047	3
45	83262	15
508	85536	2
3085	88139	31
4391	996	10
101	41909	0
101	30181	7
101	28488	10
648	944	10
39	14434	4
126	89714	13
102	38294	6
135	20615	40
105	96173	3
112	35812	10
76582	38534	15
102	35061	9
857	11883	9
132	5362	46
103	99566	1
702	30543	40
131	68611	25
3072	5492	20
163	80529	2
4063	85734	11
4748	83422	8
492	84700	15
958	90762	5
111	80934	1
2074	36395	4
1162	49054	6
14182	27876	5
102	81291	9
316	97406	25
155	94255	6
159	4389	4
175	35249	37
192	29080	28
161	86986	33
3113	34862	7
498	53255	19
2406	12544	8
14	11591	30
771	32031	16
104	32634	13
5830	78223	21
104	40707	19
830	75413	20
566	32339	15
122	29201	17
171	46988	15
2973	85639	6
3816	42252	1
114	94330	25
101	58124	0
101	81968	10
122	81339	2
9619	50158	17
102	53985	4
14	22731	34
219	79152	6
550	74889	25
101	9424	15
109	19010	23
205	73726	11
101	62080	8
115	62656	14
145	97903	13
103	24741	9
18853	51738	3
130	15148	7
216	32764	34
2678	72212	8
1302	91587	20
283	96259	2
101	62798	10
3656	40473	7
4084	56259	19
2216	53987	26
101	57313	0
816	59005	26
19399	91479	9
1561	55263	6
634	45798	46
1033	41832	3
150	34218	13
103	75211	3
174	21323	23
101	97043	8
196	4369	28
532	3324	6
66830	99186	12
234	49952	2
219	30608	14
168	15447	11
103	76068	4
344	72444	33
20356	43140	20
8236	2844	15
122	48905	7
101	60934	27
650	12474	22
115	13623	31
175	37349	17
171	77715	7
415	93268	9
272	10302	1
104	75639	8
105	68601	3
102	9535	12
1482	94335	15
245	32542	16
754	43517	16
4713	77944	13
2159	83818	20
10057	86855	15
17020	48847	26
832	33	22
103	69249	21
1143	58791	11
2193	53107	3
562	53954	20
4653	84051	16
109	14521	18
425	98187	4
279	3956	30
147	23333	2
20987	52001	1
113	71295	29
125	56380	1
112	18515	25
322	35882	18
4141	36425	14
101	45468	22
101	47805	19
1150	90170	14
682	92331	11
573	20608	13
3975	24944	12
101	71022	30
110	97934	15
283	84317	34
170	82770	26
106	14622	5
101	37367	5
102	27879	11
22814	42640	9
103	37353	36
145	70135	7
718	13241	1
101	40216	2
111	41399	9
1170	32144	35
394	63775	9
949	82878	27
131	27784	0
1061	21635	0
141	56771	47
108	93620	19
1487	87008	14
128	73318	8
112	26680	10
107	41749	35
110	7584	8
7970	24568	1
108	82224	7
670	5629	31
101	39638	0
483	46691	16
125	12623	4
5610	45296	3
127	25458	23
1170	54086	3
125	63123	11
14	28606	28
4428	59451	45
14	41795	22
101	28779	7
132	50988	41
101	14575	39
101	48278	13
346	4496	16
101	43732	7
228	94021	22
108	58407	19
54069	42174	29
1192	1685	22
586	39921	14
1393	69067	19
2629	35213	32
407	38936	13
102	23781	12
105	52146	4
186	11844	9
229	16176	1
1719	84670	13
129	39696	16
113	29562	4
414	65904	8
134	28007	3
2871	26927	13
105	61812	26
105	129	12
241	45560	11
175	37212	42
6358	9737	24
282	77316	1
23131	96920	19
180	68110	11
2581	32504	7
1210	2318	6
14	42125	20
127	67474	18
1759	11948	23
361	47041	29
101	42555	0
2502	77380	15
142	4474	3
102	60840	14
119	46982	23
742	71872	11
294	86657	15
124	77787	20
176	73203	26
212	57458	15
104	35584	15
228	79184	15
110	30647	22
29854	55458	9
107	34376	31
57928	25233	5
101	82545	28
103	35260	4
2922	23328	7
101	15420	20
14452	80338	22
26331	95701	8
106	32653	15
14	44209	32
110	3796	45
101	52681	2
233	84570	33
104	19218	2
140	75687	21
11556	86208	13
116	54358	0
9510	48612	41
837	65336	26
1009	60646	2
111	14933	1
385	40182	19
101	92382	22
14	49781	13
1488	53526	45
102	59244	23
102	14877	21
102	12604	16
1367	33606	16
13893	48593	17
346	28838	11
129	88346	1
103	75658	21
225	89156	1
716	74899	19
113	83787	1
201	62784	1
135	27959	27
101	91185	17
2396	13925	34
10160	40470	37
129	4478	16
14	23407	40
275	46595	5
265	38135	17
121	35293	3
106	67563	25
101	11163	2
5490	42486	8
426	88475	17
739	66095	13
294	83238	25
274	34136	21
1403	37859	26
14	97252	10
102	92372	9
237	21954	14
174	5181	1
106	12414	22
101	41553	8
915	34000	4
2242	63925	19
7379	55970	14
241	38393	16
102	80801	3
4511	83836	0
908	59053	27
14	96952	45
102	72708	18
653	45701	23
210	70504	7
168	48381	18
103	57834	12
300	83054	0
209	4384	3
111	21965	11
101	67235	0
974	62087	19
102	16930	9
102	29707	16
106	56102	13
121	7540	6
114	32397	2
115	17318	18
121	78096	35
20058	95856	15
422	52885	19
2478	17337	1
9453	22169	20
111	24329	18
3698	2186	30
41564	73771	17
575	32022	7
109	52518	12
1032	10533	15
105	88872	3
2392	66231	27
528	52090	14
109	95097	9
14	14360	37
1996	52155	3
141	66550	22
232	10900	10
294	32697	13
159	64946	9
3959	85378	44
114	67307	20
102	32463	9
3527	83432	9
103	83197	24
488	73112	30
101	36656	0
2488	82365	2
4920	23675	35
105	14342	4
112	73456	13
121	12309	14
204	12859	20
111	16712	1
455	87074	16
4974	41383	13
104	12303	2
996	49033	4
1891	34281	25
121	63492	26
194	29107	15
148	76733	16
143	41310	20
14	25138	17
268	30475	9
538	710	18
527	60047	10
464	79835	20
863	60444	5
101	66474	2
472	51063	5
565	91805	21
101	23948	25
116	68537	8
107	6882	3
191	54719	23
102	47665	26
105	91394	3
251	42868	3
2011	48187	30
106	88758	20
174	94746	4
101	66660	0
101	45338	0
129	23137	23
25263	47653	13
39	15169	12
1319	80039	32
1088	97035	5
25768	73584	33
64836	88707	7
14	38380	25
9049	31813	28
174	60875	14
1451	78134	7
8001	8275	38
411	31301	47
227	11404	11
83	97548	18
1061	71333	30
356	35878	2
109	62759	18
14	13872	34
3280	61595	23
103	97074	4
12039	24808	14
246	55330	7
110	56095	13
1635	12375	8
107	60732	11
102	70663	11
466	227	30
2063	69022	12
1106	86843	8
458	16845	2
125	54910	14
329	64538	37
33128	72958	3
1470	94672	7
101	36343	0
270	80917	3
8510	99516	32
140	41125	41
615	4255	2
107	30921	41
181	37326	2
156	78890	0
9530	62405	32
104	57460	27
2616	6807	1
862	93148	9
255	50931	2
127	92521	18
3002	61422	26
388	63168	1
3129	76415	11
196	12313	5
597	20311	22
129	40196	35
353	74423	9
101	5553	2
872	55709	36
3260	48804	1
168	91356	24
1394	94208	16
4894	59207	15
661	32933	1
215	87258	12
158	9900	10
120	35573	0
101	56962	10
517	15253	25
2349	22622	14
108	27301	13
894	25686	7
2955	24140	17
147	19094	39
423	28941	11
102	47752	33
137	78469	8
300	22396	2
66047	57030	20
109	66926	18
553	58157	16
101	89557	19
1154	68593	12
2660	31432	14
1037	51270	16
1086	33584	8
114	52899	10
45462	24877	3
14597	99323	0
1348	3573	17
540	38966	4
111	4669	11
443	92112	22
102	23770	33
4736	93378	34
601	51305	10
176	46796	9
102	8823	24
4384	85510	4
145	14184	22
255	91108	22
168	74066	35
104	36844	17
193	20303	1
832	64957	17
1119	68572	12
1463	59595	17
137	69224	8
103	78607	31
45	42968	15
620	64352	3
1222	69735	11
536	88678	18
250	3177	17
6896	44172	24
10696	86086	16
112	49439	5
276	17723	12
14	84164	17
7287	3863	1
45977	75334	26
101	62509	0
135	38180	8
4595	62064	36
1464	53425	4
108	79206	10
1035	41304	1
104	79485	22
152	64994	40
1200	47491	7
169	73211	5
2234	23704	10
158	31378	13
6820	75397	15
14	70943	10
196	67783	7
109	57537	18
104	3910	8
59739	25348	27
101	29831	25
3935	61918	10
105	62038	6
128	40950	17
302	63528	20
138	90437	11
105	61237	9
111	11238	36
266	44355	11
2565	24195	7
1121	96193	12
189	96363	20
387	68040	19
528	55162	11
235	45125	16
3405	7691	9
283	58247	45
174	98734	4
111	45820	1
196	24776	5
286	56177	8
220	98240	2
109	99311	21
21701	38284	1
124	44211	32
196	79311	27
1130	83473	37
4305	83324	15
251	34142	6
586	61500	33
8454	71124	15
103	95353	9
152	93220	8
1315	73697	13
101	36435	10
2953	73701	22
3163	67981	16
1658	79799	7
101	38929	0
101	18831	5
443	80395	13
3145	95603	3
101	21282	8
126	33409	32
2985	5476	29
8	935	3
101	42236	0
541	70206	26
101	72355	5
135	94347	8
102	46458	23
4227	74593	0
608	69947	24
117	7861	38
222	41355	19
190	8860	2
139	89506	20
149	59052	20
3184	44217	8
176	99069	12
111	80751	1
8003	39420	1
855	31519	26
2382	54398	4
102	24098	12
109	9976	1
160	16282	25
128	17250	15
1982	3429	1
30655	59425	4
150	12874	7
207	58574	9
2626	31413	41
102	68843	16
139	16012	19
927	10764	2
127	65377	48
102	37599	6
322	56609	35
262	85661	18
705	70904	12
953	21330	20
106	83057	17
101	32323	0
2479	88722	7
102	440	1
199	11236	29
300	68821	13
325	15296	7
104	41164	15
163	57621	22
1135	38270	31
4043	60552	14
203	524	33
151	26786	3
101	99627	5
102	64364	18
31178	10404	22
19744	64821	15
119	9531	33
624	51466	1
318	74533	14
104	45376	7
129	65905	35
841	78081	29
4218	70249	21
1202	58961	30
106	37971	2
266	54103	9
101	57803	0
65996	83847	5
2614	35079	4
1001	33528	19
288	35993	8
120	31041	0
3717	36439	13
285	50733	19
38362	92087	9
338	8789	26
167	83708	2
260	17837	9
158	93321	13
1204	94231	5
279	28449	15
125	20735	9
169	57693	2
14	13512	15
1611	39183	32
101	87	2
106	25667	8
320	40489	3
1008	14532	12
1145	80567	32
101	59360	30
4589	49602	23
131	88538	15
11859	44449	9
399	43576	27
1986	3783	38
407	90194	20
530	61847	3
457	556	1
102	44910	33
103	33840	9
101	60175	25
256	58678	4
180	5619	14
3446	99895	17
105	66079	6
1281	42303	26
113	95786	12
179	89501	0
3681	70840	9
101	56614	0
166	56415	1
703	38658	16
59143	85318	10
102	11481	9
16017	11280	14
367	28477	11
222	70530	42
731	35060	7
107	67731	11
103	73922	1
1792	78132	6
1361	31059	28
6362	2562	42
105	8903	19
111	40823	5
136	3216	7
780	41605	3
166	29937	8
101	76896	16
101	39198	16
5611	79895	24
101	73871	23
167	73282	1
14	28051	16
270	40322	19
26160	81971	26
426	20460	11
144	74747	0
17760	56891	12
111	69036	20
102	4482	34
27638	71501	12
101	80418	26
134	71369	5
104	41338	36
6453	13575	32
105	52817	10
101	28453	4
373	78172	25
345	67511	18
998	57877	22
8072	2611	29
103	6839	25
14	23668	11
101	41944	14
106	16	11
14	96222	44
8467	53370	18
118	76330	9
752	4270	5
450	21331	38
725	25637	23
262	56492	15
1451	70712	12
16	18630	13
1368	13489	11
737	52127	1
524	3299	8
1425	72573	10
430	33592	18
162	95650	16
936	61930	39
147	42487	3
103	84094	5
785	9991	20
6230	59705	24
1794	56665	13
112	43527	11
144	48170	10
153	84439	30
26819	54017	9
710	43535	14
964	67247	43
5142	60596	42
1462	45630	27
8977	17503	4
9919	84408	2
748	19759	25
233	9550	0
14	73428	3
3883	53366	23
104	90221	4
126	3379	3
103	85589	27
103	24377	34
152	84843	21
370	75505	16
101	80905	4
110	92897	9
121	86706	15
669	10340	4
103	91423	13
1626	39511	25
189	15370	14
118	79532	26
9694	4492	6
123	90872	28
464	77789	3
187	5622	12
9348	26985	3
111	30154	2
297	36815	2
757	33861	11
104	19797	6
153	76939	13
1295	80254	7
101	95697	3
923	91991	12
101	4401	6
102	91223	20
2422	91389	9
263	72085	1
3038	20900	13
1179	30692	8
36953	34626	9
10691	17311	18
81641	23222	13
132	8719	2
3673	96970	2
1892	32354	2
180	14749	22
1211	34855	6
3020	30929	37
110	74553	14
584	24237	8
2028	82872	7
131	31163	33
350	76498	21
216	88945	18
111	89916	2
120	52688	33
185	57989	1
1233	2989	3
235	2407	17
999	34627	26
109	45016	7
101	56295	18
14010	5955	16
14	9291	23
23491	89063	9
248	35972	1
127	84905	27
126	71623	4
3160	17628	1
101	4308	26
280	68874	7
103	33521	27
362	62909	38
2743	16316	19
1520	83242	1
118	5790	3
9057	71172	21
134	98912	0
171	41955	9
105	70300	30
5673	42933	1
104	14652	38
359	66424	34
773	69982	20
135	41027	23
761	12956	12
111	60521	28
106	37751	12
350	39303	11
101	84284	3
7039	8369	7
111	49389	8
1380	60699	7
111	37337	20
104	34929	36
111	48477	0
169	24048	23
45	59585	26
9330	19692	3
852	71295	31
971	25764	0
505	84936	7
516	73335	17
101	78988	11
179	32516	3
125	97929	13
14	21780	24
124	14856	4
234	23279	6
1456	96582	10
1424	43165	29
1861	14279	1
458	81770	6
385	64391	12
45389	94066	24
118	29059	6
106	43692	35
121	50125	20
394	14468	2
504	45908	16
113	28277	17
272	24687	0
35358	54535	12
381	69548	37
380	63268	12
3455	65187	7
31124	9126	0
109	9299	27
162	55344	11
502	36074	24
617	36533	23
598	44010	42
1022	66477	6
2485	59182	1
858	45721	41
172	86497	0
37529	71442	5
104	91081	14
101	31976	26
16	44336	7
210	78027	4
66443	10792	17
405	35248	11
664	9454	16
103	65188	15
103	50274	17
101	87719	33
104	49424	24
14	38115	9
1752	88798	23
4329	91813	9
181	67028	1
104	7265	26
121	91866	0
357	17574	17
14	75347	11
236	45796	21
1978	21889	5
102	19246	0
275	84104	14
101	66702	12
115	25056	13
139	87501	23
206	13474	1
65410	96862	13
130	68350	12
105	98117	2
35440	12316	9
102	27787	17
519	74557	6
247	2575	25
102	32797	8
506	4473	9
701	61216	2
71341	21042	8
1634	64097	15
4008	33660	32
104	9895	4
116	25746	4
119	52159	25
105	76798	10
102	97467	15
103	48221	13
104	30162	14
2852	56748	1
25570	87071	12
1027	63198	27
207	45883	7
111	90229	8
14	79491	36
101	63528	11
623	65233	21
7600	17244	9
102	92921	5
68151	86770	34
259	31791	14
127	49275	13
102	55369	7
14	20224	46
103	19046	25
201	88254	0
588	6693	19
107	68152	17
2063	56499	15
103	43551	7
163	92717	12
887	10493	24
1158	90291	5
101	84632	9
379	71438	7
466	33993	3
103	73569	7
2877	28192	16
102	93495	7
442	85702	24
346	36468	10
264	39276	13
