1033	9186	4	27.96
388	6169	7	33.95
4271	678	3	10.47
103	2190	64	24.13
4781	101	29	6.73
148	12877	3	7.13
15241	240	3	13
1781	972	3	7.24
528	9513	3	14.92
2806	2089	4	22.73
14764	141	4	11.36
3380	1942	4	24.41
130	4153	10	9.79
4718	802	4	18.52
10221	232	4	15.19
219	409	55	84.18
3796	106	24	13.11
353	4201	5	17.74
9711	789	3	17.46
15181	1595	3	26.68
35784	12	3	23.52
7793	183	3	6.98
120	20390	4	11.08
12	35126	3	23.52
588	8668	3	15.84
34857	16	3	12.53
11334	17740	3	42.89
1883	6064	4	30.94
132	3393	10	8
39	2390	6	8.25
223	3971	6	14.85
351	7492	4	15.66
5325	159	7	16.74
17676	155	3	10.87
34186	114	4	18.67
724	2856	3	8.83
28286	11599	3	46.74
162	911	49	105.9
1	1235	48	128.29
117	15836	6	17.75
404	8506	3	12.31
5937	400	6	26.86
160	131	187	14.68
4401	594	3	10.52
1719	1526	4	15.95
7949	1853	3	22.42
101	1445	102	21.42
10633	294	3	10.96
6415	8	7	7.12
21609	142	3	9.49
1201	164	14	10.64
2640	392	8	24.6
103	580	248	88.86
4368	122	10	8.59
14	826	282	25.96
2457	6219	3	21.99
15726	473	5	39.02
283	1580	7	8.54
3824	103	30	6.64
1780	482	5	9.92
1207	4130	3	14.36
171	12952	3	9.71
2837	890	3	9.61
4611	21527	3	37.17
483	7941	4	19.29
7244	236	4	12.03
561	8281	3	14.01
760	874	7	14.84
14700	108	7	14.81
2799	14	79	17.13
13671	110	11	42.24
101	4144	45	38.81
103	2966	43	13.66
6830	190	4	9.03
526	8953	3	14.53
1269	283	16	34.86
5199	232	4	8.45
130	3299	20	36.79
7819	105	14	18.13
635	3859	6	28.53
120	19550	3	7.29
156	3450	16	47.26
1330	1164	4	11.38
118	13821	5	10.43
314	244	49	52.71
218	256	41	13.92
131	3662	13	16.2
313	358	31	30.59
219	657	62	170.92
31785	621	3	28.47
4753	111	31	77.93
1535	6449	7	56.98
354	7025	5	22.21
660	1529	4	8.65
2671	1744	3	14.09
630	267	34	64.25
132	1683	47	100.06
5323	130	10	16.41
128	205	161	40.23
310	4016	4	8.6
20652	105	4	6.89
4365	581	3	10.35
763	2194	3	7.2
14	485	506	10.89
102	123	3658	368.64
142	15841	5	20.84
101	1661	91	18.03
526	11206	3	16.38
4368	950	3	13.23
103	733	158	8.27
1111	124	26	8.2
32585	16	3	8.3
600	303	16	15.71
6381	167	4	8.05
1532	1370	3	8.89
1018	1565	4	11.26
543	495	11	12.1
223	8221	8	37.14
779	9591	17	189.07
630	4980	4	16.71
3612	113	26	46.1
20947	198	3	14.22
632	5707	3	12.19
1534	126	22	10.12
446	2271	4	7.39
8501	996	4	26.34
513	779	26	97.57
2587	115	23	20.97
221	7445	6	20.99
2551	132	24	44.94
514	128	52	14.03
101	5628	33	28.84
102	5068	25	8.38
970	14204	3	23.57
8978	127	6	10.26
892	2146	4	13.37
577	585	7	8.79
3129	272	5	9.24
1112	4700	6	39.76
37006	121	3	15.4
2885	8982	3	25.63
252	6615	6	21.83
3035	999	5	23.04
103	4450	27	8.09
574	1442	5	9.83
1207	5586	5	32.7
21	16375	7	64.18
104	6561	20	28.14
101	7369	27	42.88
928	190	15	9.46
142	10256	6	15.56
193	8093	3	6.92
8279	108	9	9.36
8371	155	4	9.43
891	921	5	8.71
9906	1075	4	29.63
2802	4441	3	20.55
6099	103	26	24.18
57	4489	11	75.22
382	599	23	52.33
420	388	11	6.96
356	705	11	10.5
448	685	9	8.99
35876	4409	3	45.79
105	42078	3	10.3
158	7279	4	7.23
1469	1212	6	24.07
161	7139	7	21.32
2045	2292	3	13.84
2261	4214	9	77.91
3515	691	3	9.27
216	902	12	8.98
1228	2018	3	10.28
625	1971	5	13.74
306	2671	12	41.33
3552	4375	3	22.1
120	8	675	13.14
211	1644	9	9.57
3784	1094	4	19.33
484	5679	3	10.74
3691	673	3	9.42
28572	2284	3	36.74
44746	13641	3	55.59
183	1467	21	44.01
460	6233	6	30.47
108	15928	5	7.64
27382	7088	3	42.47
16479	3990	3	34.59
686	221	17	13.12
687	350	10	7.68
2217	1734	3	12.48
5351	125	12	21.69
111	13259	10	27.98
23331	116	4	12.82
460	4621	5	20.41
656	2742	3	7.95
684	2722	3	7.8
101	19059	7	11.12
9766	103	15	15.26
2918	5102	5	41.54
7847	110	9	12.42
2893	181	8	13.47
32671	2541	3	37.48
454	5427	4	15.45
1773	962	6	23.21
1911	12278	3	26.16
108	13446	6	9.16
21249	129	3	7.36
246	1029	20	35.84
1867	183	16	32.13
782	102	173	9.07
2827	101	66	39.2
19074	9	3	8.37
273	280	1338	14125.3
935	5260	3	14.18
2858	757	3	8.9
8774	1427	3	21.29
3555	7938	6	61.9
393	4195	4	11.3
1801	104	58	36.13
35688	19660	3	58.93
346	10869	5	27.52
127	20036	5	19.24
2830	745	3	8.57
3917	11176	5	56.63
18083	133	3	6.7
9190	240	15	105.68
308	331	22	10.17
1834	1256	3	9.36
2855	146	8	6.63
7785	177	4	9.79
307	462	16	8.51
304	1814	7	10.9
2318	678	6	20.64
105	9599	9	8.58
12509	524	3	16.74
658	6957	3	13.99
17467	116	4	8.6
3010	108	24	19.57
1772	4526	3	17.67
844	4392	3	12.18
15676	103	8	16.72
551	3757	3	8.79
1889	769	4	10.65
101	23030	5	7.94
749	5270	3	13.26
1028	2431	3	9.52
141	25550	4	20.25
353	17789	4	28.32
423	253	24	15.83
1959	1304	3	10.1
112	26384	4	12.19
3456	235	9	26.99
1921	2107	3	12.9
132	20566	5	23.56
1600	828	4	10.1
1415	3096	3	13.39
6018	426	4	15.33
441	14398	3	17.49
1920	4086	3	17.57
554	114	187	271.84
155	5173	7	16.33
2563	127	17	14.73
6079	39	7	26.11
2591	118	24	27.83
108	11957	11	30.44
4447	204	5	9.98
518	131	254	673.36
102	22164	6	10.68
4449	1451	9	69.1
362	3803	7	24.46
771	105	110	33.67
201	3480	8	17.62
2332	340	6	12.4
108	3532	18	9.09
4498	6849	3	26.43
12246	233	4	16.69
16	2974	34	46.85
764	1277	4	7.75
2808	109	24	11.18
102	30113	4	7.12
888	5695	3	14.4
12	13351	5	24.29
608	2272	5	14.84
261	293	29	7.74
255	1592	7	7.23
259	1064	10	8.65
1788	107	49	25.41
291	1200	8	7.39
409	4592	8	35.73
110	2215	40	61.15
321	236	68	120.52
1000	8398	4	26.74
10774	110	7	12.22
424	11326	6	40.05
5785	14	36	9.11
2271	382	4	7.15
135	2564	21	31.75
2363	370	5	10.38
31795	221	4	32.58
121	13270	5	10.48
12624	1705	12	152.08
137	3307	11	10.96
34669	2330	3	41.6
3382	234	13	46.61
738	1299	6	15.54
11249	1079	3	21.21
826	2110	14	80.92
674	2330	17	98.8
424	8833	3	13.06
2172	216	7	10
133	948	30	8.37
169	535	33	25.52
13	1464	12	10.18
1242	2756	3	12.01
3566	4466	5	41.7
1152	1442	3	7.23
2171	1324	3	10.72
121	14983	6	16.44
14351	1	3	8.56
135	212	170	72.67
168	169	89	17.32
263	20503	4	28
1180	1462	10	49.31
113	17560	4	7.59
2484	6226	3	22.06
1120	119	32	9.98
2299	3039	5	32.94
110	493	309	616.15
2238	130	18	14.57
194	126	214	48.45
2233	1234	3	10.22
195	513	39	48.49
107	1422	63	34.28
200	1370	39	126.49
3669	15	4	7.06
109	117	2806	1591.53
1380	9268	3	21.32
3674	1976	3	16.74
141	16606	3	7.94
1310	3924	5	29.02
1723	445	7	16.72
16	725	82	29.56
275	10048	3	10.07
306	8517	6	28.27
34024	124	3	16.71
2580	121	26	39.42
4436	216	4	7.51
1526	505	6	12.13
2389	3169	5	33.21
534	487	20	45.41
36006	2443	3	41.66
317	7489	3	9.18
442	3976	3	7.34
2037	323	7	13.32
2	11944	5	13.89
1703	21182	3	29.99
4498	130	14	23.73
15021	45	3	12.02
105	5636	19	20.09
7534	119	7	7.58
468	541	30	91.06
20738	9273	3	43.95
35111	158	3	21.18
257	7415	3	7.82
107	5868	12	8.21
373	607	12	13.25
109	6801	11	8.5
335	10520	3	12.17
111	6569	13	18.04
2959	194	6	7.45
2960	568	3	7.17
5166	2004	3	18.95
8145	107	9	7.18
978	2320	3	8.89
144	22691	3	11.33
180	8997	6	24.14
21319	119	4	10.35
33382	200	4	31.6
703	6646	4	20.88
443	1202	21	76.02
216	8303	4	13.05
20009	301	3	18.77
853	1251	4	7.9
5643	988	4	22.25
121	8283	6	7.11
167	6356	8	28.12
2386	21	101	1027.75
346	326	97	312.3
139	7267	6	9.48
7934	221	11	55.81
113	496	75	6.68
1222	911	5	12.45
15422	140	3	6.97
206	129	168	40.49
3171	118	19	23.68
1734	310	10	22.07
1128	1650	3	8.43
1223	510	6	10.18
1217	1235	12	59.49
207	508	21	10.18
9114	216	3	9.21
128	14714	4	9.74
746	2952	3	8.98
7485	1656	3	21
5855	324	3	7.84
384	8786	5	25.53
147	215	90	15.14
976	6411	4	23.12
1191	1341	3	8.42
11101	126	5	8.95
331	3268	5	11.36
8001	424	8	49.85
7900	320	4	15.35
836	790	8	18.92
2882	1715	4	21.49
170	2795	10	23.65
106	19439	5	7
6304	680	4	20.12
3394	237	7	15.49
101	14058	11	11.79
237	1037	50	174.02
330	1916	8	17.23
144	3673	11	17.94
142	3425	9	8.47
331	1545	6	7.1
11773	154	4	12.27
5789	101	33	31.88
7838	102	18	11.39
36818	173	3	22.4
4733	2011	3	18.98
195	19954	5	31.04
527	6854	3	12.05
430	4215	3	8.01
15	1079	22	55.17
2336	335	6	12.27
1421	4945	10	80.61
1828	152	10	7.03
140	19469	3	8.42
1316	1573	4	13.5
14232	467	3	18.43
19067	114	4	8.39
10713	562	6	43
1281	409	6	7.92
138	18725	3	7.65
267	1587	12	23.45
1315	1193	3	7.02
119	3527	13	8.36
512	8306	3	13.44
367	692	11	10.88
974	479	6	7.88
4651	596	3	10.75
13633	107	7	9.9
104	8288	11	8.54
973	104	113	57.34
1899	142	19	23.49
1999	102	77	26.95
19520	8	3	7.82
108	23410	6	24.07
111	23766	4	9.39
1592	20036	3	29.29
8539	6906	3	31.68
2953	914	3	9.94
106	40210	3	9.76
910	796	7	15.2
5097	106	16	7.63
2990	843	4	15.04
23489	127	6	32.81
908	2097	3	7.73
939	195	15	11.11
114	6564	11	16.52
1	9521	10	45.63
397	1167	8	12.73
591	2801	8	35.61
267	5833	4	10.59
6748	6064	4	40.59
432	261	23	13.66
3468	1904	3	16.25
431	375	16	13.47
